,cos_scores,sorted_snippets
4502,"tensor([0.4834, 0.3920, 0.4009, 0.5189, 0.0410, 0.6050, 0.3756, 0.4836])","tensor([5, 3, 7, 0, 2, 1, 6, 4])"
4503,"tensor([ 0.3684,  0.0443, -0.0040,  0.1225,  0.2787,  0.1850,  0.1379,  0.1085])","tensor([0, 4, 5, 6, 3, 7, 1, 2])"
4504,"tensor([0.2755, 0.5857, 0.5772, 0.2448, 0.2132, 0.2975, 0.0955])","tensor([1, 2, 5, 0, 3, 4, 6])"
4505,"tensor([ 0.0844,  0.0564,  0.2701,  0.4686,  0.5198, -0.0045,  0.0456,  0.1240])","tensor([4, 3, 2, 7, 0, 1, 6, 5])"
4506,"tensor([0.5738, 0.1807, 0.1804, 0.1377, 0.1560, 0.2540, 0.2444, 0.2333])","tensor([0, 5, 6, 7, 1, 2, 4, 3])"
4507,"tensor([0.1474, 0.3763, 0.2958, 0.4159, 0.1927])","tensor([3, 1, 2, 4, 0])"
4508,"tensor([ 0.4104, -0.0042,  0.0320,  0.1923,  0.3273,  0.2011])","tensor([0, 4, 5, 3, 2, 1])"
4509,"tensor([0.6535, 0.5505, 0.2509, 0.2171, 0.1431])","tensor([0, 1, 2, 3, 4])"
4510,"tensor([0.3196, 0.1957, 0.8028, 0.3002, 0.3573, 0.0298])","tensor([2, 4, 0, 3, 1, 5])"
4511,"tensor([ 0.2757,  0.6261,  0.7938, -0.0555,  0.1169,  0.1193,  0.0814])","tensor([2, 1, 0, 5, 4, 6, 3])"
4512,"tensor([0.3186, 0.3994, 0.3624, 0.2855, 0.1747])","tensor([1, 2, 0, 3, 4])"
4513,"tensor([0.3840, 0.6854, 0.2122, 0.2170, 0.1768, 0.2154, 0.2936, 0.3098, 0.2879])","tensor([1, 0, 7, 6, 8, 3, 5, 2, 4])"
4514,"tensor([ 0.0288,  0.1561,  0.2558,  0.0726, -0.1091,  0.0971,  0.0493,  0.3837])","tensor([7, 2, 1, 5, 3, 6, 0, 4])"
4515,"tensor([0.3288, 0.7248, 0.2080, 0.5704, 0.3528, 0.3696, 0.2017])","tensor([1, 3, 5, 4, 0, 2, 6])"
4516,"tensor([0.3322, 0.1006, 0.7836, 0.7773, 0.2570, 0.5200, 0.4789, 0.1779])","tensor([2, 3, 5, 6, 0, 4, 7, 1])"
4517,"tensor([0.0765, 0.0717, 0.2389, 0.1293, 0.7275, 0.1308])","tensor([4, 2, 5, 3, 0, 1])"
4518,"tensor([0.2879, 0.2462, 0.4024, 0.1908, 0.4931])","tensor([4, 2, 0, 1, 3])"
4519,"tensor([0.1808, 0.1833, 0.0997, 0.0997, 0.0997])","tensor([1, 0, 2, 3, 4])"
4520,"tensor([0.3808, 0.1589, 0.1049, 0.4419, 0.5995, 0.4628])","tensor([4, 5, 3, 0, 1, 2])"
4521,"tensor([0.2075, 0.2689, 0.1267, 0.2755, 0.1868, 0.1232, 0.6895])","tensor([6, 3, 1, 0, 4, 2, 5])"
4522,"tensor([ 0.4824,  0.3808,  0.7711, -0.0837, -0.0664,  0.3073,  0.0691,  0.2508])","tensor([2, 0, 1, 5, 7, 6, 4, 3])"
4523,"tensor([0.2411, 0.4865, 0.5527, 0.2825, 0.5592])","tensor([4, 2, 1, 3, 0])"
4524,"tensor([0.1697, 0.0830, 0.1170, 0.1775, 0.7021])","tensor([4, 3, 0, 2, 1])"
4525,"tensor([0.1387, 0.1144, 0.2481, 0.3665, 0.6411, 0.2347, 0.1705])","tensor([4, 3, 2, 5, 6, 0, 1])"
4526,"tensor([0.5299, 0.2299, 0.4425, 0.4476, 0.3721, 0.3812, 0.3813, 0.3760, 0.3948])","tensor([0, 3, 2, 8, 6, 5, 7, 4, 1])"
4527,"tensor([0.2635, 0.4697, 0.0264, 0.1662, 0.2417])","tensor([1, 0, 4, 3, 2])"
4528,"tensor([0.0593, 0.4591, 0.2142, 0.2833, 0.5292])","tensor([4, 1, 3, 2, 0])"
4529,"tensor([0.4688, 0.7038, 0.2040, 0.2221, 0.1368])","tensor([1, 0, 3, 2, 4])"
4530,"tensor([0.2026, 0.1171, 0.1261, 0.0454, 0.5745, 0.0873, 0.0338, 0.0769])","tensor([4, 0, 2, 1, 5, 7, 3, 6])"
4531,"tensor([0.8529, 0.6775, 0.3299, 0.0941, 0.0753, 0.0780, 0.1057])","tensor([0, 1, 2, 6, 3, 5, 4])"
4532,"tensor([-0.0245,  0.6609,  0.9852,  0.0526, -0.0801,  0.1783,  0.3936,  0.3422])","tensor([2, 1, 6, 7, 5, 3, 0, 4])"
4533,"tensor([0.3536, 0.5597, 0.3017, 0.3416, 0.1221, 0.2383, 0.0571, 0.2999, 0.2113])","tensor([1, 0, 3, 2, 7, 5, 8, 4, 6])"
4534,"tensor([0.3175, 0.8109, 0.2674, 0.1185, 0.5114])","tensor([1, 4, 0, 2, 3])"
4535,"tensor([0.3359, 0.4053, 0.2987, 0.5690, 0.0876])","tensor([3, 1, 0, 2, 4])"
4536,"tensor([0.2541, 0.6259, 0.3965, 0.2746, 0.2879, 0.2221, 0.0370])","tensor([1, 2, 4, 3, 0, 5, 6])"
4537,"tensor([0.2080, 0.5829, 0.7756, 0.2477, 0.3929])","tensor([2, 1, 4, 3, 0])"
4538,"tensor([0.2003, 0.1568, 0.3093, 0.3152, 0.1085, 0.1338])","tensor([3, 2, 0, 1, 5, 4])"
4539,"tensor([0.1163, 0.3245, 0.0438, 0.3481, 0.3086, 0.3146, 0.5419, 0.5175, 0.5871])","tensor([8, 6, 7, 3, 1, 5, 4, 0, 2])"
4540,"tensor([0.1682, 0.1441, 0.2231, 0.1765, 0.0029, 0.2437, 0.3014, 0.2630])","tensor([6, 7, 5, 2, 3, 0, 1, 4])"
4541,"tensor([0.2472, 0.1220, 0.3621, 0.3922, 0.4432, 0.6049, 0.6071, 0.3264, 0.4439])","tensor([6, 5, 8, 4, 3, 2, 7, 0, 1])"
4542,"tensor([0.2492, 0.3730, 0.6952, 0.3720, 0.6672, 0.1309])","tensor([2, 4, 1, 3, 0, 5])"
4543,"tensor([0.4778, 0.6615, 0.2391, 0.1565, 0.3291, 0.4219, 0.2058, 0.3146, 0.1829])","tensor([1, 0, 5, 4, 7, 2, 6, 8, 3])"
4544,"tensor([0.2956, 0.6936, 0.2694, 0.1555, 0.2854, 0.3428, 0.1792, 0.0788])","tensor([1, 5, 0, 4, 2, 6, 3, 7])"
4545,"tensor([0.2495, 0.1779, 0.5756, 0.5667, 0.2926, 0.1950, 0.3166, 0.1369, 0.2974])","tensor([2, 3, 6, 8, 4, 0, 5, 1, 7])"
4546,"tensor([-2.8244e-04,  2.0014e-01,  2.4303e-01,  3.4375e-01,  5.3064e-02,
         3.7492e-02,  3.4117e-01,  6.7573e-01])","tensor([7, 3, 6, 2, 1, 4, 5, 0])"
4547,"tensor([ 0.5603,  0.6337,  0.5598,  0.8395,  0.0355,  0.1513,  0.3246, -0.0508])","tensor([3, 1, 0, 2, 6, 5, 4, 7])"
4548,"tensor([0.5834, 0.0694, 0.2591, 0.5020, 0.2765, 0.1636, 0.1414, 0.1477])","tensor([0, 3, 4, 2, 5, 7, 6, 1])"
4549,"tensor([0.2397, 0.1568, 0.2333, 0.7189, 0.4275])","tensor([3, 4, 0, 2, 1])"
4550,"tensor([0.3034, 0.7204, 0.7224, 0.1325, 0.0274])","tensor([2, 1, 0, 3, 4])"
4551,"tensor([0.3573, 0.2311, 0.3573, 0.5801, 0.1332, 0.1913, 0.4913, 0.4833])","tensor([3, 6, 7, 0, 2, 1, 5, 4])"
4552,"tensor([0.7462, 0.2850, 0.0753, 0.0570, 0.1003, 0.0142, 0.2924, 0.4921, 0.1920])","tensor([0, 7, 6, 1, 8, 4, 2, 3, 5])"
4553,"tensor([0.2885, 0.4060, 0.4649, 0.2089, 0.8124])","tensor([4, 2, 1, 0, 3])"
4554,"tensor([0.1701, 0.6248, 0.1505, 0.1753, 0.2047, 0.1530, 0.2713, 0.2336, 0.3412])","tensor([1, 8, 6, 7, 4, 3, 0, 5, 2])"
4555,"tensor([0.2197, 0.6148, 0.3792, 0.1791, 0.2794, 0.2758, 0.2485, 0.2124])","tensor([1, 2, 4, 5, 6, 0, 7, 3])"
4556,"tensor([0.2665, 0.6729, 0.4132, 0.4328, 0.3381, 0.3112])","tensor([1, 3, 2, 4, 5, 0])"
4557,"tensor([0.2361, 0.3761, 0.4034, 0.3106, 0.5896])","tensor([4, 2, 1, 3, 0])"
4558,"tensor([0.2590, 0.0939, 0.4510, 0.2915, 0.1782])","tensor([2, 3, 0, 4, 1])"
4559,"tensor([0.1652, 0.6405, 0.1494, 0.0464, 0.0779, 0.1025, 0.5912])","tensor([1, 6, 0, 2, 5, 4, 3])"
4560,"tensor([ 0.2371,  0.3487,  0.0266, -0.0624,  0.0515,  0.2759,  0.2204,  0.0027])","tensor([1, 5, 0, 6, 4, 2, 7, 3])"
4561,"tensor([0.5269, 0.5318, 0.8248, 0.7178, 0.4487, 0.4622])","tensor([2, 3, 1, 0, 5, 4])"
4562,"tensor([0.0593, 0.4591, 0.2142, 0.2833, 0.5292])","tensor([4, 1, 3, 2, 0])"
4563,"tensor([0.3279, 0.5269, 0.7100, 0.5840, 0.2501, 0.1784, 0.1816])","tensor([2, 3, 1, 0, 4, 6, 5])"
4564,"tensor([0.1150, 0.4318, 0.3491, 0.2720, 0.9244, 0.4023, 0.1800, 0.3994, 0.0899])","tensor([4, 1, 5, 7, 2, 3, 6, 0, 8])"
4565,"tensor([0.4006, 0.1293, 0.2852, 0.7797, 0.7475, 0.3305, 0.1698, 0.5551])","tensor([3, 4, 7, 0, 5, 2, 6, 1])"
4566,"tensor([0.3569, 0.3757, 0.1780, 0.1759, 0.1393])","tensor([1, 0, 2, 3, 4])"
4567,"tensor([0.3217, 0.2096, 0.1137, 0.6748, 0.0615, 0.1272])","tensor([3, 0, 1, 5, 2, 4])"
4568,"tensor([0.2124, 0.6593, 0.4891, 0.3555, 0.2613])","tensor([1, 2, 3, 4, 0])"
4569,"tensor([ 0.2526,  0.2189,  0.1298,  0.1570,  0.1703,  0.1423, -0.0204,  0.4651,
         0.1990])","tensor([7, 0, 1, 8, 4, 3, 5, 2, 6])"
4570,"tensor([0.1589, 0.5943, 0.4525, 0.0821, 0.0454, 0.1061, 0.1213, 0.2545, 0.0270])","tensor([1, 2, 7, 0, 6, 5, 3, 4, 8])"
4571,"tensor([0.5615, 0.6295, 0.1787, 0.2011, 0.1971, 0.1472])","tensor([1, 0, 3, 4, 2, 5])"
4572,"tensor([0.5684, 0.2161, 0.2108, 0.1147, 0.1486, 0.2021, 0.0987, 0.2728, 0.3750])","tensor([0, 8, 7, 1, 2, 5, 4, 3, 6])"
4573,"tensor([0.7048, 0.2844, 0.0877, 0.0267, 0.1556])","tensor([0, 1, 4, 2, 3])"
4574,"tensor([0.2744, 0.5637, 0.2382, 0.3461, 0.3011, 0.2331, 0.1796])","tensor([1, 3, 4, 0, 2, 5, 6])"
4575,"tensor([0.6693, 0.0863, 0.2556, 0.0789, 0.3661, 0.2689, 0.1892, 0.1459, 0.1990])","tensor([0, 4, 5, 2, 8, 6, 7, 1, 3])"
4576,"tensor([ 0.0171,  0.2526,  0.0335, -0.0020,  0.0771,  0.0245,  0.6087])","tensor([6, 1, 4, 2, 5, 0, 3])"
4577,"tensor([0.3053, 0.1261, 0.1485, 0.1991, 0.1672, 0.3998, 0.2332, 0.2997, 0.8101])","tensor([8, 5, 0, 7, 6, 3, 4, 2, 1])"
4578,"tensor([0.1059, 0.2977, 0.6029, 0.7923, 0.3739, 0.6115, 0.2002])","tensor([3, 5, 2, 4, 1, 6, 0])"
4579,"tensor([ 0.2382,  0.0940, -0.0282,  0.7500,  0.1903])","tensor([3, 0, 4, 1, 2])"
4580,"tensor([ 0.6391,  0.6518,  0.3847,  0.2273,  0.2154,  0.2015,  0.0170, -0.0094])","tensor([1, 0, 2, 3, 4, 5, 6, 7])"
4581,"tensor([0.3364, 0.1471, 0.2867, 0.3003, 0.6813])","tensor([4, 0, 3, 2, 1])"
4582,"tensor([0.4170, 0.2820, 0.2045, 0.5753, 0.5305, 0.1606, 0.0574, 0.1271])","tensor([3, 4, 0, 1, 2, 5, 7, 6])"
4583,"tensor([0.3024, 0.1961, 0.0834, 0.1341, 0.2658, 0.5290])","tensor([5, 0, 4, 1, 3, 2])"
4584,"tensor([0.2759, 0.8035, 0.2626, 0.0501, 0.3700])","tensor([1, 4, 0, 2, 3])"
4585,"tensor([0.3379, 0.4113, 0.3339, 0.1909, 0.2152])","tensor([1, 0, 2, 4, 3])"
4586,"tensor([0.2528, 0.7131, 0.4670, 0.3532, 0.1082, 0.3444, 0.2657])","tensor([1, 2, 3, 5, 6, 0, 4])"
4587,"tensor([0.6584, 0.7309, 0.5781, 0.5552, 0.5424, 0.5404, 0.6219, 0.1480])","tensor([1, 0, 6, 2, 3, 4, 5, 7])"
4588,"tensor([0.1486, 0.5744, 0.4290, 0.4210, 0.1643])","tensor([1, 2, 3, 4, 0])"
4589,"tensor([0.1770, 0.1096, 0.1413, 0.3293, 0.0799, 0.3917])","tensor([5, 3, 0, 2, 1, 4])"
4590,"tensor([0.3882, 0.2989, 0.2352, 0.3228, 0.7904])","tensor([4, 0, 3, 1, 2])"
4591,"tensor([0.4586, 0.0717, 0.1794, 0.2004, 0.2711])","tensor([0, 4, 3, 2, 1])"
4592,"tensor([0.2492, 0.3730, 0.6952, 0.3720, 0.6672, 0.1552])","tensor([2, 4, 1, 3, 0, 5])"
4593,"tensor([0.5293, 0.2113, 0.2120, 0.1493, 0.6982, 0.1363, 0.0353, 0.2919])","tensor([4, 0, 7, 2, 1, 3, 5, 6])"
4594,"tensor([0.0202, 0.1131, 0.1482, 0.1997, 0.6328, 0.1643])","tensor([4, 3, 5, 2, 1, 0])"
4595,"tensor([0.0890, 0.0415, 0.3482, 0.4269, 0.0404, 0.2030])","tensor([3, 2, 5, 0, 1, 4])"
4596,"tensor([0.2349, 0.2250, 0.2519, 0.1666, 0.2666])","tensor([4, 2, 0, 1, 3])"
4597,"tensor([0.1967, 0.1893, 0.2391, 0.7414, 0.6509, 0.1521])","tensor([3, 4, 2, 0, 1, 5])"
4598,"tensor([0.3142, 0.4378, 0.2976, 0.3438, 0.3671, 0.7683, 0.2665, 0.2443])","tensor([5, 1, 4, 3, 0, 2, 6, 7])"
4599,"tensor([0.2695, 0.5843, 0.7622, 0.4513, 0.3774, 0.3253, 0.1028, 0.4671])","tensor([2, 1, 7, 3, 4, 5, 0, 6])"
4600,"tensor([0.2100, 0.1502, 0.1965, 0.1904, 0.6767, 0.5892, 0.5596, 0.1099])","tensor([4, 5, 6, 0, 2, 3, 1, 7])"
4601,"tensor([0.2031, 0.0599, 0.1281, 0.1704, 0.0321, 0.0842, 0.2031])","tensor([0, 6, 3, 2, 5, 1, 4])"
4602,"tensor([0.3888, 0.0694, 0.0320, 0.0613, 0.0803])","tensor([0, 4, 1, 3, 2])"
4603,"tensor([0.3550, 0.3215, 0.1420, 0.2834, 0.1204, 0.4158])","tensor([5, 0, 1, 3, 2, 4])"
4604,"tensor([0.1003, 0.5636, 0.3738, 0.3638, 0.3740, 0.3020])","tensor([1, 4, 2, 3, 5, 0])"
4605,"tensor([0.1965, 0.2853, 0.1136, 0.2023, 0.0300, 0.1970, 0.0900, 0.3888, 0.4870])","tensor([8, 7, 1, 3, 5, 0, 2, 6, 4])"
4606,"tensor([0.3608, 0.3692, 0.2301, 0.2332, 0.4329, 0.3557, 0.3005])","tensor([4, 1, 0, 5, 6, 3, 2])"
4607,"tensor([0.0784, 0.4567, 0.6842, 0.4844, 0.5258, 0.6153, 0.4086])","tensor([2, 5, 4, 3, 1, 6, 0])"
4608,"tensor([0.0678, 0.0420, 0.0904, 0.4547, 0.1629, 0.0625, 0.3089])","tensor([3, 6, 4, 2, 0, 5, 1])"
4609,"tensor([0.5926, 0.3512, 0.5986, 0.4762, 0.3954, 0.3416, 0.1992, 0.2096, 0.1066])","tensor([2, 0, 3, 4, 1, 5, 7, 6, 8])"
4610,"tensor([0.5862, 0.6142, 0.2711, 0.8987, 0.2472, 0.1126, 0.1438, 0.0871])","tensor([3, 1, 0, 2, 4, 6, 5, 7])"
4611,"tensor([0.2926, 0.6248, 0.1193, 0.0765, 0.3706])","tensor([1, 4, 0, 2, 3])"
4612,"tensor([ 0.5252,  0.0291,  0.0082, -0.0313, -0.0176,  0.1005,  0.1135,  0.0841])","tensor([0, 6, 5, 7, 1, 2, 4, 3])"
4613,"tensor([0.5584, 0.5925, 0.1853, 0.1668, 0.1532])","tensor([1, 0, 2, 3, 4])"
4614,"tensor([0.2176, 0.4579, 0.1776, 0.2746, 0.2884, 0.6790, 0.1857, 0.0750, 0.2259])","tensor([5, 1, 4, 3, 8, 0, 6, 2, 7])"
4615,"tensor([0.1801, 0.3623, 0.2509, 0.3010, 0.2661, 0.2156])","tensor([1, 3, 4, 2, 5, 0])"
4616,"tensor([0.3415, 0.4078, 0.5486, 0.2287, 0.3105, 0.3667, 0.2175, 0.1788])","tensor([2, 1, 5, 0, 4, 3, 6, 7])"
4617,"tensor([0.3065, 0.3528, 0.4868, 0.0726, 0.1476])","tensor([2, 1, 0, 4, 3])"
4618,"tensor([0.3318, 0.5916, 0.3199, 0.4860, 0.1343])","tensor([1, 3, 0, 2, 4])"
4619,"tensor([0.5843, 0.3111, 0.4413, 0.5299, 0.1215])","tensor([0, 3, 2, 1, 4])"
4620,"tensor([0.0633, 0.0520, 0.0513, 0.1067, 0.0933, 0.0186, 0.4858, 0.1983])","tensor([6, 7, 3, 4, 0, 1, 2, 5])"
4621,"tensor([ 0.2868,  0.1424,  0.6427,  0.3906,  0.2560,  0.3294, -0.0061])","tensor([2, 3, 5, 0, 4, 1, 6])"
4622,"tensor([0.0304, 0.4398, 0.2901, 0.2581, 0.3168, 0.7325, 0.2880])","tensor([5, 1, 4, 2, 6, 3, 0])"
4623,"tensor([0.2468, 0.3780, 0.2404, 0.1708, 0.2071, 0.6550, 0.2649, 0.1972])","tensor([5, 1, 6, 0, 2, 4, 7, 3])"
4624,"tensor([0.5148, 0.2387, 0.2219, 0.1473, 0.5297, 0.3370])","tensor([4, 0, 5, 1, 2, 3])"
4625,"tensor([0.4353, 0.3473, 0.5914, 0.3799, 0.4154, 0.2648])","tensor([2, 0, 4, 3, 1, 5])"
4626,"tensor([0.1816, 0.1395, 0.1769, 0.1078, 0.6198, 0.3194, 0.1138, 0.1921])","tensor([4, 5, 7, 0, 2, 1, 6, 3])"
4627,"tensor([0.1781, 0.3830, 0.5220, 0.0206, 0.0205, 0.2097, 0.3003, 0.4406, 0.0320])","tensor([2, 7, 1, 6, 5, 0, 8, 3, 4])"
4628,"tensor([0.0600, 0.2176, 0.2452, 0.4852, 0.4188, 0.3736, 0.1446])","tensor([3, 4, 5, 2, 1, 6, 0])"
4629,"tensor([0.1408, 0.2562, 0.2047, 0.6445, 0.3382, 0.3691, 0.4922])","tensor([3, 6, 5, 4, 1, 2, 0])"
4630,"tensor([0.5220, 0.6542, 0.6575, 0.2724, 0.1064, 0.4194, 0.1037, 0.1397, 0.4077])","tensor([2, 1, 0, 5, 8, 3, 7, 4, 6])"
4631,"tensor([0.1382, 0.1212, 0.2203, 0.2608, 0.1043, 0.0445, 0.1255, 0.1382])","tensor([3, 2, 0, 7, 6, 1, 4, 5])"
4632,"tensor([0.6344, 0.0980, 0.2724, 0.2598, 0.1410])","tensor([0, 2, 3, 4, 1])"
4633,"tensor([0.0153, 0.2266, 0.6211, 0.5466, 0.2197, 0.2311])","tensor([2, 3, 5, 1, 4, 0])"
4634,"tensor([0.4383, 0.3226, 0.3551, 0.6589, 0.4578])","tensor([3, 4, 0, 2, 1])"
4635,"tensor([0.2479, 0.0114, 0.5196, 0.4760, 0.4488, 0.4139, 0.4481])","tensor([2, 3, 4, 6, 5, 0, 1])"
4636,"tensor([0.5342, 0.7255, 0.5748, 0.4598, 0.3096, 0.3470])","tensor([1, 2, 0, 3, 5, 4])"
4637,"tensor([0.2337, 0.5028, 0.4253, 0.5951, 0.4297, 0.1680, 0.2642])","tensor([3, 1, 4, 2, 6, 0, 5])"
4638,"tensor([0.5471, 0.3133, 0.2826, 0.3475, 0.3047, 0.0248])","tensor([0, 3, 1, 4, 2, 5])"
4639,"tensor([0.1263, 0.3534, 0.7140, 0.6009, 0.6519, 0.1036, 0.2815])","tensor([2, 4, 3, 1, 6, 0, 5])"
4640,"tensor([0.0982, 0.1632, 0.2512, 0.0964, 0.2361])","tensor([2, 4, 1, 0, 3])"
4641,"tensor([0.2981, 0.1845, 0.2970, 0.2930, 0.3277, 0.5941])","tensor([5, 4, 0, 2, 3, 1])"
4642,"tensor([0.1152, 0.2230, 0.2424, 0.1124, 0.3932, 0.1516, 0.6478])","tensor([6, 4, 2, 1, 5, 0, 3])"
4643,"tensor([0.0344, 0.2015, 0.3512, 0.0389, 0.3735])","tensor([4, 2, 1, 3, 0])"
4644,"tensor([0.4766, 0.3628, 0.4201, 0.1999, 0.5515, 0.5059])","tensor([4, 5, 0, 2, 1, 3])"
4645,"tensor([0.1882, 0.3049, 0.4772, 0.3770, 0.2475])","tensor([2, 3, 1, 4, 0])"
4646,"tensor([0.3842, 0.4377, 0.4683, 0.3388, 0.3274])","tensor([2, 1, 0, 3, 4])"
4647,"tensor([0.2885, 0.4060, 0.4649, 0.2089, 0.8124])","tensor([4, 2, 1, 0, 3])"
4648,"tensor([0.1989, 0.0225, 0.1217, 0.4371, 0.1202, 0.1565])","tensor([3, 0, 5, 2, 4, 1])"
4649,"tensor([0.2438, 0.2324, 0.3851, 0.4451, 0.7111, 0.0880])","tensor([4, 3, 2, 0, 1, 5])"
4650,"tensor([0.1220, 0.2851, 0.3274, 0.4498, 0.3096, 0.1933, 0.0357, 0.1850])","tensor([3, 2, 4, 1, 5, 7, 0, 6])"
4651,"tensor([0.6207, 0.4520, 0.2236, 0.4377, 0.3720, 0.2661, 0.2016])","tensor([0, 1, 3, 4, 5, 2, 6])"
4652,"tensor([0.2401, 0.3776, 0.3841, 0.4101, 0.2887])","tensor([3, 2, 1, 4, 0])"
4653,"tensor([0.7225, 0.1681, 0.1565, 0.2658, 0.4841, 0.3407, 0.4968, 0.4346, 0.5689])","tensor([0, 8, 6, 4, 7, 5, 3, 1, 2])"
4654,"tensor([0.4268, 0.2315, 0.4522, 0.4732, 0.3976])","tensor([3, 2, 0, 4, 1])"
4655,"tensor([0.7904, 0.1474, 0.1422, 0.2402, 0.2363, 0.2424, 0.1293, 0.3340])","tensor([0, 7, 5, 3, 4, 1, 2, 6])"
4656,"tensor([0.6602, 0.3085, 0.0530, 0.1757, 0.1654])","tensor([0, 1, 3, 4, 2])"
4657,"tensor([0.1351, 0.1715, 0.1820, 0.3459, 0.3815])","tensor([4, 3, 2, 1, 0])"
4658,"tensor([ 0.0839, -0.0064,  0.4137,  0.3541,  0.5876, -0.0041])","tensor([4, 2, 3, 0, 5, 1])"
4659,"tensor([ 0.4167,  0.0828,  0.0624, -0.0153,  0.3204,  0.1391,  0.2877])","tensor([0, 4, 6, 5, 1, 2, 3])"
4660,"tensor([0.3981, 0.1592, 0.3443, 0.5574, 0.2099, 0.1526])","tensor([3, 0, 2, 4, 1, 5])"
4661,"tensor([0.2045, 0.2768, 0.1527, 0.6761, 0.3280])","tensor([3, 4, 1, 0, 2])"
4662,"tensor([0.3724, 0.3689, 0.5948, 0.2712, 0.2462])","tensor([2, 0, 1, 3, 4])"
4663,"tensor([ 0.1351,  0.6818, -0.0479,  0.0216,  0.4247])","tensor([1, 4, 0, 3, 2])"
4664,"tensor([0.4331, 0.2042, 0.3644, 0.7536, 0.2536, 0.2764, 0.2497, 0.4377])","tensor([3, 7, 0, 2, 5, 4, 6, 1])"
4665,"tensor([0.1757, 0.2084, 0.6075, 0.2634, 0.3060])","tensor([2, 4, 3, 1, 0])"
4666,"tensor([0.1221, 0.1609, 0.4513, 0.4416, 0.3784])","tensor([2, 3, 4, 1, 0])"
4667,"tensor([0.4904, 0.2834, 0.2879, 0.0419, 0.0088])","tensor([0, 2, 1, 3, 4])"
4668,"tensor([-0.0253,  0.1348,  0.1605,  0.1831,  0.7230])","tensor([4, 3, 2, 1, 0])"
4669,"tensor([0.0570, 0.1155, 0.3720, 0.5923, 0.7742, 0.1074, 0.1516])","tensor([4, 3, 2, 6, 1, 5, 0])"
4670,"tensor([0.3647, 0.3866, 0.6713, 0.4730, 0.3296, 0.4240, 0.3426, 0.4468])","tensor([2, 3, 7, 5, 1, 0, 6, 4])"
4671,"tensor([0.1635, 0.6053, 0.0846, 0.0980, 0.1559, 0.2139, 0.4127, 0.3458])","tensor([1, 6, 7, 5, 0, 4, 3, 2])"
4672,"tensor([0.1246, 0.2295, 0.3433, 0.4590, 0.1694])","tensor([3, 2, 1, 4, 0])"
4673,"tensor([0.1241, 0.5011, 0.0311, 0.0624, 0.1898, 0.1446, 0.1264, 0.0566])","tensor([1, 4, 5, 6, 0, 3, 7, 2])"
4674,"tensor([0.0662, 0.1632, 0.1497, 0.4969, 0.1808])","tensor([3, 4, 1, 2, 0])"
4675,"tensor([0.1099, 0.7116, 0.0763, 0.0283, 0.0805, 0.0398])","tensor([1, 0, 4, 2, 5, 3])"
4676,"tensor([ 0.0708,  0.0681, -0.0366, -0.0231,  0.6865])","tensor([4, 0, 1, 3, 2])"
4677,"tensor([0.3590, 0.3997, 0.3468, 0.7691, 0.1937])","tensor([3, 1, 0, 2, 4])"
4678,"tensor([0.1731, 0.1298, 0.0950, 0.5612, 0.1980, 0.1237])","tensor([3, 4, 0, 1, 5, 2])"
4679,"tensor([0.6558, 0.0799, 0.2090, 0.1845, 0.1660, 0.1319, 0.1749])","tensor([0, 2, 3, 6, 4, 5, 1])"
4680,"tensor([0.2584, 0.3258, 0.5939, 0.6348, 0.2416, 0.0867, 0.1363])","tensor([3, 2, 1, 0, 4, 6, 5])"
4681,"tensor([0.3680, 0.2298, 0.2546, 0.8891, 0.5573, 0.4348, 0.4384])","tensor([3, 4, 6, 5, 0, 2, 1])"
4682,"tensor([0.6649, 0.1479, 0.4518, 0.5349, 0.4160])","tensor([0, 3, 2, 4, 1])"
4683,"tensor([0.4222, 0.3119, 0.3064, 0.0883, 0.1774, 0.2296])","tensor([0, 1, 2, 5, 4, 3])"
4684,"tensor([0.0456, 0.7636, 0.5512, 0.5422, 0.1961])","tensor([1, 2, 3, 4, 0])"
4685,"tensor([0.3102, 0.3433, 0.4756, 0.0313, 0.2739])","tensor([2, 1, 0, 4, 3])"
4686,"tensor([0.4528, 0.7887, 0.3948, 0.6708, 0.3239])","tensor([1, 3, 0, 2, 4])"
4687,"tensor([0.3482, 0.1338, 0.1898, 0.1698, 0.0971, 0.2084, 0.1546, 0.0792, 0.0918])","tensor([0, 5, 2, 3, 6, 1, 4, 8, 7])"
4688,"tensor([0.0861, 0.0891, 0.3512, 0.3819, 0.8043])","tensor([4, 3, 2, 1, 0])"
4689,"tensor([0.0584, 0.1399, 0.6617, 0.4543, 0.0339])","tensor([2, 3, 1, 0, 4])"
4690,"tensor([0.3053, 0.3241, 0.2191, 0.4427, 0.6520, 0.2048])","tensor([4, 3, 1, 0, 2, 5])"
4691,"tensor([0.8284, 0.0816, 0.1119, 0.0722, 0.1037, 0.0216, 0.0665, 0.1659, 0.1128])","tensor([0, 7, 8, 2, 4, 1, 3, 6, 5])"
4692,"tensor([0.4763, 0.3313, 0.2281, 0.2524, 0.3109, 0.2608, 0.1822, 0.4902])","tensor([7, 0, 1, 4, 5, 3, 2, 6])"
4693,"tensor([0.2771, 0.1623, 0.2172, 0.1930, 0.4285, 0.4281, 0.1892])","tensor([4, 5, 0, 2, 3, 6, 1])"
