,cos_scores,sorted_snippets
7055,"tensor([0.8973, 0.8200, 0.7373, 0.7369, 0.7476])","tensor([0, 1, 4, 2, 3])"
7056,"tensor([0.7868, 0.7904, 0.7860, 0.7620, 0.8201, 0.9303])","tensor([5, 4, 1, 0, 2, 3])"
7057,"tensor([0.8912, 0.8387, 0.8442, 0.8755, 0.8779, 0.8795, 0.8465, 0.8413, 0.7997])","tensor([0, 5, 4, 3, 6, 2, 7, 1, 8])"
7058,"tensor([0.8318, 0.8281, 0.9161, 0.7729, 0.7791])","tensor([2, 0, 1, 4, 3])"
7059,"tensor([0.8469, 0.9205, 0.9292, 0.7642, 0.7610])","tensor([2, 1, 0, 3, 4])"
7060,"tensor([0.7872, 0.7821, 0.8128, 0.8158, 0.8471, 0.8119, 0.8101, 0.9248, 0.8519])","tensor([7, 8, 4, 3, 2, 5, 6, 0, 1])"
7061,"tensor([0.7936, 0.7905, 0.8097, 0.7357, 0.8204])","tensor([4, 2, 0, 1, 3])"
7062,"tensor([0.7696, 0.7473, 0.7688, 0.8740, 0.8233, 0.7632, 0.7570, 0.7686, 0.7558])","tensor([3, 4, 0, 2, 7, 5, 6, 8, 1])"
7063,"tensor([0.8854, 0.8163, 0.7835, 0.9108, 0.7923, 0.7763])","tensor([3, 0, 1, 4, 2, 5])"
7064,"tensor([0.7582, 0.7709, 0.8022, 0.8507, 0.7876, 0.7946, 0.7635, 0.7810, 0.8836])","tensor([8, 3, 2, 5, 4, 7, 1, 6, 0])"
7065,"tensor([0.7648, 0.7931, 0.7855, 0.7708, 0.7773, 0.7895, 0.7598, 0.7683, 0.7767])","tensor([1, 5, 2, 4, 8, 3, 7, 0, 6])"
7066,"tensor([0.7722, 0.8571, 0.8904, 0.8242, 0.7824])","tensor([2, 1, 3, 4, 0])"
7067,"tensor([0.7591, 0.8029, 0.8551, 0.9070, 0.7474, 0.7976])","tensor([3, 2, 1, 5, 0, 4])"
7068,"tensor([0.8114, 0.8087, 0.8263, 0.8197, 0.8136, 0.7767, 0.8117, 0.8077, 0.7836])","tensor([2, 3, 4, 6, 0, 1, 7, 8, 5])"
7069,"tensor([0.7698, 0.7697, 0.7673, 0.8506, 0.7882])","tensor([3, 4, 0, 1, 2])"
7070,"tensor([0.8076, 0.8139, 0.8114, 0.8156, 0.8795])","tensor([4, 3, 1, 2, 0])"
7071,"tensor([0.7648, 0.7657, 0.7706, 0.7666, 0.8088, 0.7618, 0.8043, 0.8754, 0.7646])","tensor([7, 4, 6, 2, 3, 1, 0, 8, 5])"
7072,"tensor([0.9047, 0.8099, 0.8306, 0.7917, 0.7870, 0.7908])","tensor([0, 2, 1, 3, 5, 4])"
7073,"tensor([0.7859, 0.7558, 0.8408, 0.8726, 0.9209, 0.8933, 0.8887])","tensor([4, 5, 6, 3, 2, 0, 1])"
7074,"tensor([0.7665, 0.7743, 0.7938, 0.7791, 0.7544])","tensor([2, 3, 1, 0, 4])"
7075,"tensor([0.7318, 0.9539, 0.9344, 0.9694, 0.8624])","tensor([3, 1, 2, 4, 0])"
7076,"tensor([0.7451, 0.7726, 0.7565, 0.8381, 0.9207, 0.8427, 0.7959])","tensor([4, 5, 3, 6, 1, 2, 0])"
7077,"tensor([0.8810, 0.8071, 0.7654, 0.7919, 0.7460, 0.7750, 0.7522, 0.7656])","tensor([0, 1, 3, 5, 7, 2, 6, 4])"
7078,"tensor([0.7787, 0.7744, 0.7793, 0.7766, 0.7841, 0.7587, 0.8737])","tensor([6, 4, 2, 0, 3, 1, 5])"
7079,"tensor([0.8376, 0.7832, 0.7558, 0.7783, 0.8076])","tensor([0, 4, 1, 3, 2])"
7080,"tensor([0.7544, 0.7948, 0.8758, 0.7816, 0.8234, 0.7781])","tensor([2, 4, 1, 3, 5, 0])"
7081,"tensor([0.9006, 0.8912, 0.8885, 0.9369, 0.7739])","tensor([3, 0, 1, 2, 4])"
7082,"tensor([0.8079, 0.7528, 0.7844, 0.8079, 0.8990])","tensor([4, 0, 3, 2, 1])"
7083,"tensor([0.8270, 0.8454, 0.8734, 0.8857, 0.8009, 0.8005])","tensor([3, 2, 1, 0, 4, 5])"
7084,"tensor([0.7978, 0.8269, 0.8407, 0.8243, 0.8584, 0.7699, 0.7708])","tensor([4, 2, 1, 3, 0, 6, 5])"
7085,"tensor([0.7770, 0.7640, 0.7920, 0.8590, 0.8430])","tensor([3, 4, 2, 0, 1])"
7086,"tensor([0.9616, 0.9266, 0.7684, 0.7998, 0.7906, 0.8102, 0.7900, 0.7928])","tensor([0, 1, 5, 3, 7, 4, 6, 2])"
7087,"tensor([0.7988, 0.8078, 0.8082, 0.7906, 0.8337, 0.7944])","tensor([4, 2, 1, 0, 5, 3])"
7088,"tensor([0.7814, 0.7545, 0.7740, 0.7811, 0.7748, 0.9164, 0.7948, 0.7400])","tensor([5, 6, 0, 3, 4, 2, 1, 7])"
7089,"tensor([0.7615, 0.7509, 0.7944, 0.8064, 0.7838, 0.9104])","tensor([5, 3, 2, 4, 0, 1])"
7090,"tensor([0.9443, 0.8064, 0.7693, 0.7663, 0.7937, 0.7813, 0.7848, 0.7958, 0.7832])","tensor([0, 1, 7, 4, 6, 8, 5, 2, 3])"
7091,"tensor([0.7911, 0.7250, 0.7723, 0.7954, 0.8090])","tensor([4, 3, 0, 2, 1])"
7092,"tensor([0.7435, 0.7657, 0.8561, 0.8170, 0.8365])","tensor([2, 4, 3, 1, 0])"
7093,"tensor([0.8052, 0.7885, 0.7434, 0.8767, 0.7689])","tensor([3, 0, 1, 4, 2])"
7094,"tensor([0.7741, 0.7912, 0.7312, 0.7555, 0.7734, 0.8896, 0.7892])","tensor([5, 1, 6, 0, 4, 3, 2])"
7095,"tensor([0.7989, 0.8092, 0.7815, 0.7875, 0.9036, 0.8337])","tensor([4, 5, 1, 0, 3, 2])"
7096,"tensor([0.8597, 0.8536, 0.8427, 0.9012, 0.8414, 0.8255, 0.8290, 0.8097])","tensor([3, 0, 1, 2, 4, 6, 5, 7])"
7097,"tensor([0.7574, 0.8571, 0.8859, 0.7597, 0.7699, 0.7881])","tensor([2, 1, 5, 4, 3, 0])"
7098,"tensor([0.7708, 0.7554, 0.8352, 0.8058, 0.8553])","tensor([4, 2, 3, 0, 1])"
7099,"tensor([0.9232, 0.8016, 0.8037, 0.8262, 0.7400])","tensor([0, 3, 2, 1, 4])"
7100,"tensor([0.8152, 0.7988, 0.7985, 0.8169, 0.7799, 0.7540, 0.8633, 0.8319, 0.7982])","tensor([6, 7, 3, 0, 1, 2, 8, 4, 5])"
7101,"tensor([0.8133, 0.7781, 0.9178, 0.8023, 0.8176])","tensor([2, 4, 0, 3, 1])"
7102,"tensor([0.7763, 0.7749, 0.7789, 0.7959, 0.8804, 0.9246])","tensor([5, 4, 3, 2, 0, 1])"
7103,"tensor([0.8516, 0.9021, 0.7737, 0.8026, 0.7725, 0.7923])","tensor([1, 0, 3, 5, 2, 4])"
7104,"tensor([0.7526, 0.8046, 0.7863, 0.7667, 0.8117, 0.7524, 0.8492])","tensor([6, 4, 1, 2, 3, 0, 5])"
7105,"tensor([0.7430, 0.8857, 0.9208, 0.9214, 0.8691])","tensor([3, 2, 1, 4, 0])"
7106,"tensor([0.8713, 0.7830, 0.7746, 0.7590, 0.7883, 0.7889, 0.7691, 0.7778, 0.9002])","tensor([8, 0, 5, 4, 1, 7, 2, 6, 3])"
7107,"tensor([0.7406, 0.7208, 0.7647, 0.7646, 0.9204, 0.7800, 0.7672, 0.7200, 0.8036])","tensor([4, 8, 5, 6, 2, 3, 0, 1, 7])"
7108,"tensor([0.7645, 0.7988, 0.7666, 0.7681, 0.7720, 0.8317])","tensor([5, 1, 4, 3, 2, 0])"
7109,"tensor([0.7810, 0.8035, 0.8651, 0.7697, 0.7660, 0.7879, 0.8622, 0.8439, 0.8370])","tensor([2, 6, 7, 8, 1, 5, 0, 3, 4])"
7110,"tensor([0.7793, 0.8663, 0.7972, 0.7809, 0.7909, 0.9446, 0.7710])","tensor([5, 1, 2, 4, 3, 0, 6])"
7111,"tensor([0.7739, 0.7712, 0.7511, 0.8387, 0.8539, 0.7877, 0.7361])","tensor([4, 3, 5, 0, 1, 2, 6])"
7112,"tensor([0.8222, 0.8244, 0.8534, 0.7559, 0.7850, 0.8542, 0.7497, 0.8966, 0.8219])","tensor([7, 5, 2, 1, 0, 8, 4, 3, 6])"
7113,"tensor([0.7619, 0.8448, 0.7498, 0.8306, 0.7882])","tensor([1, 3, 4, 0, 2])"
7114,"tensor([0.7681, 0.8380, 0.9215, 0.9056, 0.7807, 0.7735])","tensor([2, 3, 1, 4, 5, 0])"
7115,"tensor([0.7487, 0.8998, 0.8106, 0.8268, 0.8010, 0.8167, 0.8119, 0.8188, 0.7896])","tensor([1, 3, 7, 5, 6, 2, 4, 8, 0])"
7116,"tensor([0.7829, 0.7603, 0.7601, 0.9344, 0.7467, 0.7757, 0.7723])","tensor([3, 0, 5, 6, 1, 2, 4])"
7117,"tensor([0.7988, 0.7642, 0.7664, 0.7726, 0.8823, 0.7767, 0.7991])","tensor([4, 6, 0, 5, 3, 2, 1])"
7118,"tensor([0.7486, 0.7637, 0.8058, 0.7845, 0.7722, 0.7196, 0.7706])","tensor([2, 3, 4, 6, 1, 0, 5])"
7119,"tensor([0.7783, 0.8382, 0.8382, 0.8209, 0.9663])","tensor([4, 2, 1, 3, 0])"
7120,"tensor([0.9212, 0.8070, 0.8405, 0.7713, 0.7563, 0.7944])","tensor([0, 2, 1, 5, 3, 4])"
7121,"tensor([0.7895, 0.7679, 0.7808, 0.7679, 0.7808, 0.8811, 0.8053])","tensor([5, 6, 0, 2, 4, 1, 3])"
7122,"tensor([0.8172, 0.7630, 0.7692, 0.9522, 0.7810, 0.7771, 0.7817, 0.7639])","tensor([3, 0, 6, 4, 5, 2, 7, 1])"
7123,"tensor([0.7806, 0.8712, 0.8014, 0.7633, 0.7793, 0.7754, 0.7925, 0.7911])","tensor([1, 2, 6, 7, 0, 4, 5, 3])"
7124,"tensor([0.7503, 0.7848, 0.8128, 0.8095, 0.7802, 0.7979, 0.7697, 0.8180, 0.9230])","tensor([8, 7, 2, 3, 5, 1, 4, 6, 0])"
7125,"tensor([0.8493, 0.8703, 0.8953, 0.7966, 0.8608, 0.7983, 0.7813, 0.7663])","tensor([2, 1, 4, 0, 5, 3, 6, 7])"
7126,"tensor([0.8205, 0.8865, 0.8518, 0.7821, 0.7685])","tensor([1, 2, 0, 3, 4])"
7127,"tensor([0.8718, 0.8637, 0.9041, 0.8498, 0.7898, 0.7391, 0.7818, 0.7773])","tensor([2, 0, 1, 3, 4, 6, 7, 5])"
7128,"tensor([0.7726, 0.7892, 0.8081, 0.7788, 0.7685, 0.7833, 0.7680, 0.7465, 0.7660])","tensor([2, 1, 5, 3, 0, 4, 6, 8, 7])"
7129,"tensor([0.7520, 0.8318, 0.8316, 0.8309, 0.7789, 0.7316, 0.8720])","tensor([6, 1, 2, 3, 4, 0, 5])"
7130,"tensor([0.7905, 0.7759, 0.7606, 0.7776, 0.8999, 0.8090, 0.7766])","tensor([4, 5, 0, 3, 6, 1, 2])"
7131,"tensor([0.7602, 0.8664, 0.8956, 0.7680, 0.7574, 0.7572, 0.7668, 0.7985])","tensor([2, 1, 7, 3, 6, 0, 4, 5])"
7132,"tensor([0.8635, 0.7967, 0.7876, 0.7902, 0.7961, 0.7871])","tensor([0, 1, 4, 3, 2, 5])"
7133,"tensor([0.8155, 0.9483, 0.8261, 0.7524, 0.8026, 0.7811])","tensor([1, 2, 0, 4, 5, 3])"
7134,"tensor([0.8167, 0.9000, 0.7607, 0.7700, 0.7677])","tensor([1, 0, 3, 4, 2])"
7135,"tensor([0.8372, 0.8960, 0.7861, 0.8199, 0.7763, 0.7749, 0.7916])","tensor([1, 0, 3, 6, 2, 4, 5])"
7136,"tensor([0.7588, 0.8414, 0.8705, 0.8350, 0.7858])","tensor([2, 1, 3, 4, 0])"
7137,"tensor([0.8477, 0.8582, 0.9284, 0.7810, 0.8182, 0.8592, 0.7824, 0.7664])","tensor([2, 5, 1, 0, 4, 6, 3, 7])"
7138,"tensor([0.8371, 0.8204, 0.8625, 0.7775, 0.7769])","tensor([2, 0, 1, 3, 4])"
7139,"tensor([0.7796, 0.7890, 0.9322, 0.7662, 0.8766, 0.7662])","tensor([2, 4, 1, 0, 3, 5])"
7140,"tensor([0.7586, 0.8365, 0.8238, 0.8368, 0.9230])","tensor([4, 3, 1, 2, 0])"
7141,"tensor([0.7960, 0.8413, 0.7803, 0.7733, 0.7824, 0.7741, 0.7608, 0.7689, 0.7847])","tensor([1, 0, 8, 4, 2, 5, 3, 7, 6])"
7142,"tensor([0.7822, 0.7597, 0.7681, 0.7998, 0.8966, 0.8849, 0.7931, 0.7831])","tensor([4, 5, 3, 6, 7, 0, 2, 1])"
7143,"tensor([0.9211, 0.7993, 0.8009, 0.7754, 0.7711, 0.7815, 0.7882])","tensor([0, 2, 1, 6, 5, 3, 4])"
7144,"tensor([0.7546, 0.7662, 0.7937, 0.7775, 0.7662, 0.8589, 0.7546, 0.7559, 0.7756])","tensor([5, 2, 3, 8, 1, 4, 7, 0, 6])"
7145,"tensor([0.7944, 0.8493, 0.7705, 0.7708, 0.8229])","tensor([1, 4, 0, 3, 2])"
7146,"tensor([0.7772, 0.7745, 0.7617, 0.7592, 0.8306, 0.8297])","tensor([4, 5, 0, 1, 2, 3])"
7147,"tensor([0.7731, 0.8734, 0.8189, 0.8188, 0.8021])","tensor([1, 2, 3, 4, 0])"
7148,"tensor([0.8315, 0.8319, 0.7888, 0.8292, 0.8196, 0.7487, 0.8853])","tensor([6, 1, 0, 3, 4, 2, 5])"
7149,"tensor([0.7786, 0.8092, 0.8679, 0.8218, 0.7854])","tensor([2, 3, 1, 4, 0])"
7150,"tensor([0.8535, 0.8501, 0.9189, 0.8010, 0.7934, 0.7675, 0.7870, 0.7933, 0.7983])","tensor([2, 0, 1, 3, 8, 4, 7, 6, 5])"
7151,"tensor([0.7892, 0.7447, 0.7766, 0.8851, 0.7655, 0.7638, 0.7702, 0.7530, 0.7691])","tensor([3, 0, 2, 6, 8, 4, 5, 7, 1])"
7152,"tensor([0.8801, 0.7740, 0.8202, 0.7513, 0.7883])","tensor([0, 2, 4, 1, 3])"
7153,"tensor([0.9048, 0.8676, 0.7512, 0.7739, 0.7922, 0.7848, 0.7738, 0.7952, 0.7358])","tensor([0, 1, 7, 4, 5, 3, 6, 2, 8])"
7154,"tensor([0.7788, 0.7717, 0.8459, 0.8542, 0.8514, 0.8085])","tensor([3, 4, 2, 5, 0, 1])"
7155,"tensor([0.7741, 0.9227, 0.8217, 0.7794, 0.8092, 0.7810, 0.7821])","tensor([1, 2, 4, 6, 5, 3, 0])"
7156,"tensor([0.7526, 0.9185, 0.8056, 0.8118, 0.8066, 0.8207])","tensor([1, 5, 3, 4, 2, 0])"
7157,"tensor([0.8006, 0.8031, 0.8370, 0.8302, 0.9433, 0.8472])","tensor([4, 5, 2, 3, 1, 0])"
7158,"tensor([0.7847, 0.7834, 0.7732, 0.8002, 0.7678, 0.8495, 0.8558])","tensor([6, 5, 3, 0, 1, 2, 4])"
7159,"tensor([0.8551, 0.7851, 0.7888, 0.7535, 0.8482])","tensor([0, 4, 2, 1, 3])"
7160,"tensor([0.7929, 0.7482, 0.7509, 0.7620, 0.7486, 0.9152])","tensor([5, 0, 3, 2, 4, 1])"
7161,"tensor([0.8139, 0.7966, 0.7702, 0.7542, 0.7734, 0.8058, 0.7945, 0.9036])","tensor([7, 0, 5, 1, 6, 4, 2, 3])"
7162,"tensor([0.7504, 0.7487, 0.9526, 0.7871, 0.7737])","tensor([2, 3, 4, 0, 1])"
7163,"tensor([0.8592, 0.8736, 0.7725, 0.7694, 0.7707, 0.8468])","tensor([1, 0, 5, 2, 4, 3])"
7164,"tensor([0.9078, 0.9072, 0.9271, 0.9529, 0.8391, 0.8503, 0.8593, 0.7795])","tensor([3, 2, 0, 1, 6, 5, 4, 7])"
7165,"tensor([0.8372, 0.8452, 0.8391, 0.8438, 0.8794, 0.8523, 0.8444, 0.8275, 0.8367])","tensor([4, 5, 1, 6, 3, 2, 0, 8, 7])"
7166,"tensor([0.7906, 0.7396, 0.9188, 0.8720, 0.8477])","tensor([2, 3, 4, 0, 1])"
7167,"tensor([0.7718, 0.7740, 0.7870, 0.7956, 0.7804, 0.8421, 0.9081, 0.8215, 0.7973])","tensor([6, 5, 7, 8, 3, 2, 4, 1, 0])"
7168,"tensor([0.8061, 0.9368, 0.7683, 0.7562, 0.7531, 0.7622])","tensor([1, 0, 2, 5, 3, 4])"
7169,"tensor([0.8058, 0.8351, 0.8355, 0.8247, 0.8355, 0.7920, 0.7882, 0.7845, 0.7857])","tensor([2, 4, 1, 3, 0, 5, 6, 8, 7])"
7170,"tensor([0.8004, 0.8088, 0.7964, 0.7587, 0.8961, 0.9173])","tensor([5, 4, 1, 0, 2, 3])"
7171,"tensor([0.8511, 0.7700, 0.8213, 0.8174, 0.7708, 0.7684, 0.7797, 0.7932])","tensor([0, 2, 3, 7, 6, 4, 1, 5])"
7172,"tensor([0.9134, 0.8937, 0.8870, 0.8084, 0.8140])","tensor([0, 1, 2, 4, 3])"
7173,"tensor([0.7551, 0.7642, 0.7858, 0.7559, 0.7432, 0.7463, 0.7402, 0.8939])","tensor([7, 2, 1, 3, 0, 5, 4, 6])"
7174,"tensor([0.8460, 0.7679, 0.7691, 0.7857, 0.8058])","tensor([0, 4, 3, 2, 1])"
7175,"tensor([0.9075, 0.7842, 0.7451, 0.7959, 0.7747, 0.8613, 0.9129])","tensor([6, 0, 5, 3, 1, 4, 2])"
7176,"tensor([0.7843, 0.8890, 0.8373, 0.8405, 0.7837])","tensor([1, 3, 2, 0, 4])"
7177,"tensor([0.8201, 0.9096, 0.7716, 0.7705, 0.7934])","tensor([1, 0, 4, 2, 3])"
7178,"tensor([0.7708, 0.7472, 0.7687, 0.8701, 0.7874, 0.8397])","tensor([3, 5, 4, 0, 2, 1])"
7179,"tensor([0.7864, 0.8814, 0.7907, 0.7970, 0.8861, 0.7801, 0.7580])","tensor([4, 1, 3, 2, 0, 5, 6])"
7180,"tensor([0.7506, 0.8568, 0.9134, 0.8548, 0.7704, 0.7695])","tensor([2, 1, 3, 4, 5, 0])"
7181,"tensor([0.7822, 0.8778, 0.7263, 0.7438, 0.7618, 0.7593, 0.7700, 0.7768, 0.8226])","tensor([1, 8, 0, 7, 6, 4, 5, 3, 2])"
7182,"tensor([0.8440, 0.9021, 0.8763, 0.8817, 0.8741, 0.8652, 0.8775, 0.8790])","tensor([1, 3, 7, 6, 2, 4, 5, 0])"
7183,"tensor([0.7780, 0.7909, 0.7737, 0.8365, 0.8359, 0.8325, 0.9302, 0.8027, 0.8514])","tensor([6, 8, 3, 4, 5, 7, 1, 0, 2])"
7184,"tensor([0.7866, 0.7906, 0.7717, 0.7848, 0.7888, 0.7818, 0.8737, 0.7833])","tensor([6, 1, 4, 0, 3, 7, 5, 2])"
7185,"tensor([0.7433, 0.7941, 0.8241, 0.7953, 0.7914, 0.7738, 0.8154, 0.8914])","tensor([7, 2, 6, 3, 1, 4, 5, 0])"
7186,"tensor([0.7563, 0.7557, 0.9087, 0.9193, 0.8961, 0.9305, 0.9524, 0.9063, 0.8548])","tensor([6, 5, 3, 2, 7, 4, 8, 0, 1])"
7187,"tensor([0.7583, 0.7844, 0.7771, 0.8349, 0.7771, 0.8269, 0.8481, 0.8273])","tensor([6, 3, 7, 5, 1, 4, 2, 0])"
7188,"tensor([0.7765, 0.9075, 0.8036, 0.8046, 0.7597])","tensor([1, 3, 2, 0, 4])"
7189,"tensor([0.8280, 0.7742, 0.9282, 0.7670, 0.7746, 0.8069, 0.7908, 0.7808, 0.7796])","tensor([2, 0, 5, 6, 7, 8, 4, 1, 3])"
7190,"tensor([0.7801, 0.8344, 0.7638, 0.7611, 0.7740, 0.7521, 0.7359, 0.7500])","tensor([1, 0, 4, 2, 3, 5, 7, 6])"
7191,"tensor([0.9211, 0.7993, 0.8009, 0.7754, 0.7711, 0.7815])","tensor([0, 2, 1, 5, 3, 4])"
7192,"tensor([0.7325, 0.7560, 0.8994, 0.7649, 0.7503, 0.7496, 0.7525, 0.7705])","tensor([2, 7, 3, 1, 6, 4, 5, 0])"
7193,"tensor([0.7891, 0.8861, 0.7529, 0.7292, 0.8875])","tensor([4, 1, 0, 2, 3])"
7194,"tensor([0.7889, 0.7514, 0.7976, 0.7720, 0.8834, 0.8573, 0.8488, 0.7377])","tensor([4, 5, 6, 2, 0, 3, 1, 7])"
7195,"tensor([0.8196, 0.7488, 0.7996, 0.8030, 0.9091])","tensor([4, 0, 3, 2, 1])"
7196,"tensor([0.7712, 0.7804, 0.7603, 0.8907, 0.8445])","tensor([3, 4, 1, 0, 2])"
7197,"tensor([0.8069, 0.7819, 0.7467, 0.7786, 0.7908])","tensor([0, 4, 1, 3, 2])"
7198,"tensor([0.9030, 0.7993, 0.7836, 0.8454, 0.9163])","tensor([4, 0, 3, 1, 2])"
7199,"tensor([0.8085, 0.8192, 0.8840, 0.8073, 0.8289])","tensor([2, 4, 1, 0, 3])"
7200,"tensor([0.8554, 0.7911, 0.7742, 0.7748, 0.7878])","tensor([0, 1, 4, 3, 2])"
7201,"tensor([0.8124, 0.7807, 0.7708, 0.7668, 0.7587, 0.7966, 0.7658, 0.7626])","tensor([0, 5, 1, 2, 3, 6, 7, 4])"
7202,"tensor([0.8606, 0.7827, 0.8606, 0.8232, 0.8789, 0.8681, 0.8813, 0.8889])","tensor([7, 6, 4, 5, 0, 2, 3, 1])"
7203,"tensor([0.7499, 0.7773, 0.7768, 0.7454, 0.7689, 0.7806, 0.7099, 0.7485, 0.7142])","tensor([5, 1, 2, 4, 0, 7, 3, 8, 6])"
7204,"tensor([0.8141, 0.8236, 0.8607, 0.9107, 0.7857])","tensor([3, 2, 1, 0, 4])"
7205,"tensor([0.7900, 0.8709, 0.8756, 0.8231, 0.7916])","tensor([2, 1, 3, 4, 0])"
7206,"tensor([0.7931, 0.8213, 0.7845, 0.8778, 0.7748, 0.7941])","tensor([3, 1, 5, 0, 2, 4])"
7207,"tensor([0.7586, 0.7643, 0.7588, 0.8939, 0.7936])","tensor([3, 4, 1, 2, 0])"
7208,"tensor([0.8279, 0.8271, 0.7910, 0.7839, 0.8669])","tensor([4, 0, 1, 2, 3])"
7209,"tensor([0.7670, 0.7762, 0.8468, 0.7824, 0.7716, 0.7797])","tensor([2, 3, 5, 1, 4, 0])"
7210,"tensor([0.8004, 0.9222, 0.7929, 0.7863, 0.7923, 0.7952, 0.7823])","tensor([1, 0, 5, 2, 4, 3, 6])"
7211,"tensor([0.8046, 0.7782, 0.8112, 0.9163, 0.7915])","tensor([3, 2, 0, 4, 1])"
7212,"tensor([0.7982, 0.7932, 0.7920, 0.8753, 0.8461])","tensor([3, 4, 0, 1, 2])"
7213,"tensor([0.8997, 0.8245, 0.8237, 0.8035, 0.7937, 0.7984])","tensor([0, 1, 2, 3, 5, 4])"
7214,"tensor([0.9104, 0.8908, 0.8664, 0.8018, 0.7688, 0.7728, 0.7791])","tensor([0, 1, 2, 3, 6, 5, 4])"
7215,"tensor([0.7572, 0.7593, 0.7318, 0.7763, 0.7675, 0.7832])","tensor([5, 3, 4, 1, 0, 2])"
7216,"tensor([0.7877, 0.8236, 0.7863, 0.8694, 0.7765, 0.7946])","tensor([3, 1, 5, 0, 2, 4])"
7217,"tensor([0.8072, 0.8014, 0.7896, 0.8902, 0.7984, 0.8000])","tensor([3, 0, 1, 5, 4, 2])"
7218,"tensor([0.7874, 0.8014, 0.7796, 0.7866, 0.8799, 0.7770, 0.7947, 0.8553, 0.7718])","tensor([4, 7, 1, 6, 0, 3, 2, 5, 8])"
7219,"tensor([0.7909, 0.7725, 0.9280, 0.7929, 0.8152, 0.7931])","tensor([2, 4, 5, 3, 0, 1])"
7220,"tensor([0.7398, 0.8878, 0.9149, 0.7468, 0.7446, 0.7417])","tensor([2, 1, 3, 4, 5, 0])"
7221,"tensor([0.8278, 0.8180, 0.9115, 0.7823, 0.7929, 0.8258, 0.7938, 0.8248, 0.8102])","tensor([2, 0, 5, 7, 1, 8, 6, 4, 3])"
7222,"tensor([0.7499, 0.7590, 0.7766, 0.7819, 0.7893, 0.9263, 0.9359])","tensor([6, 5, 4, 3, 2, 1, 0])"
7223,"tensor([0.8023, 0.8949, 0.7865, 0.7760, 0.7760])","tensor([1, 0, 2, 3, 4])"
7224,"tensor([0.7664, 0.7633, 0.7595, 0.7669, 0.7604, 0.8388, 0.7493, 0.7378, 0.7514])","tensor([5, 3, 0, 1, 4, 2, 8, 6, 7])"
7225,"tensor([0.7624, 0.7686, 0.7806, 0.7599, 0.7876])","tensor([4, 2, 1, 0, 3])"
7226,"tensor([0.7648, 0.9095, 0.7648, 0.7734, 0.9095, 0.8214])","tensor([1, 4, 5, 3, 0, 2])"
7227,"tensor([0.8087, 0.9103, 0.8169, 0.7947, 0.7817])","tensor([1, 2, 0, 3, 4])"
7228,"tensor([0.7888, 0.8398, 0.8423, 0.8567, 0.7475, 0.7581, 0.7770, 0.7575, 0.7657])","tensor([3, 2, 1, 0, 6, 8, 5, 7, 4])"
7229,"tensor([0.7928, 0.7716, 0.7805, 0.7714, 0.8709, 0.8950, 0.7527])","tensor([5, 4, 0, 2, 1, 3, 6])"
7230,"tensor([0.8054, 0.7571, 0.8344, 0.8647, 0.8478, 0.8198])","tensor([3, 4, 2, 5, 0, 1])"
7231,"tensor([0.7672, 0.8487, 0.7725, 0.7586, 0.7730, 0.7856, 0.7769, 0.8143, 0.8620])","tensor([8, 1, 7, 5, 6, 4, 2, 0, 3])"
7232,"tensor([0.7915, 0.8611, 0.8023, 0.7928, 0.7910, 0.7932])","tensor([1, 2, 5, 3, 0, 4])"
7233,"tensor([0.7657, 0.7880, 0.7857, 0.7936, 0.7948, 0.7933])","tensor([4, 3, 5, 1, 2, 0])"
7234,"tensor([0.8234, 0.7697, 0.8380, 0.7803, 0.9246])","tensor([4, 2, 0, 3, 1])"
7235,"tensor([0.9174, 0.7902, 0.8083, 0.7954, 0.7992, 0.8311])","tensor([0, 5, 2, 4, 3, 1])"
7236,"tensor([0.8252, 0.7869, 0.8104, 0.8064, 0.7782])","tensor([0, 2, 3, 1, 4])"
7237,"tensor([0.8181, 0.7982, 0.7809, 0.7682, 0.7778, 0.8480, 0.7777, 0.7823, 0.8443])","tensor([5, 8, 0, 1, 7, 2, 4, 6, 3])"
7238,"tensor([0.8698, 0.8442, 0.7825, 0.7510, 0.8773])","tensor([4, 0, 1, 2, 3])"
7239,"tensor([0.8496, 0.8572, 0.8588, 0.8927, 0.9387, 0.8029])","tensor([4, 3, 2, 1, 0, 5])"
7240,"tensor([0.7792, 0.7750, 0.7955, 0.7750, 0.8328, 0.8018, 0.8116, 0.8206])","tensor([4, 7, 6, 5, 2, 0, 1, 3])"
7241,"tensor([0.7966, 0.8037, 0.7884, 0.8044, 0.7716, 0.8059])","tensor([5, 3, 1, 0, 2, 4])"
7242,"tensor([0.7841, 0.7773, 0.9441, 0.8361, 0.7130, 0.7684])","tensor([2, 3, 0, 1, 5, 4])"
7243,"tensor([0.7748, 0.7721, 0.7684, 0.7884, 0.8458])","tensor([4, 3, 0, 1, 2])"
7244,"tensor([0.7984, 0.8627, 0.7888, 0.8142, 0.8070, 0.8086, 0.8085])","tensor([1, 3, 5, 6, 4, 0, 2])"
7245,"tensor([0.7868, 0.7788, 0.7796, 0.7783, 0.8228])","tensor([4, 0, 2, 1, 3])"
7246,"tensor([0.8465, 0.8526, 0.7773, 0.7777, 0.8029, 0.7454, 0.7940, 0.7584, 0.7637])","tensor([1, 0, 4, 6, 3, 2, 8, 7, 5])"
